频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6790287083.21574,0.6104237,2.90264381164797e-06,88.6661560428345,0.730938193063506
6662605480.07773,0.6104685,2.93072238114441e-06,88.7216287116395,0.598560866611269
6894929136.55093,0.6106791,3.0170371762369e-06,88.8285568740291,0.513715651699441
3386307347.70085,0.6108095,2.04010425461524e-06,44.2332970553027,0.183434526215787
6921243554.06288,0.6109237,3.09592946932301e-06,88.6497756566897,0.722309372661572
6912624559.40152,0.6109685,3.07386642393116e-06,88.7423326841741,0.582708979406772
6763924319.4071,0.6111791,3.09025043631502e-06,88.880454692702,0.495155993559735
6710100037.80301,0.6112916,3.06700285140028e-06,88.7276989019439,0.584731882362223
6590394258.97873,0.6114237,3.06192963904076e-06,88.6708556919407,0.712967720114288
6862557539.96014,0.6114685,3.07432980440705e-06,88.7264784261795,0.566282028790909
6876014735.33368,0.6116791,2.97464089921949e-06,88.8304106904186,0.476107676235294
6646363787.2568,0.6119237,2.91634761148248e-06,88.687816483047,0.702922454504888
6906626302.39608,0.6119685,2.91609234977066e-06,88.7206743433097,0.549296226180687
6789035655.95452,0.6121791,2.9493498522044e-06,88.8637949080573,0.456589498115585
6725471150.52173,0.6123876,3.09306502631341e-06,88.7643465270517,0.524933197428596
6846295577.75784,0.6124237,2.9891649952579e-06,88.6629334461591,0.692183489297747
6937529514.59876,0.6124685,3.05791057127935e-06,88.7133594215471,0.531768334512561
6600921502.35883,0.6126791,3.09138744905563e-06,88.8497727285558,0.436620721285953
6659279253.81815,0.6129237,2.95872628781837e-06,88.6826351733364,0.680761422554995
6756943684.62423,0.6131791,2.96248271016022e-06,88.8382018395564,0.416221052518272
6753336483.05574,0.6134237,2.93182956353515e-06,88.6887183874043,0.668667526477503
6756491322.09214,0.6134685,2.97277089743751e-06,88.7331071029065,0.495155993559735
6812270725.32457,0.6136593,3.03947302917235e-06,88.7769998887198,0.616885152340457
6881991749.23497,0.6136791,3.07781630651863e-06,88.838369139045,0.395410623822731
6740376532.52058,0.6139237,3.0634396769598e-06,88.6676189930862,0.655913736280588
6743580021.01548,0.6139685,3.00860953516275e-06,88.7168975485663,0.476107676235294
6710191863.71408,0.6140906,2.92708613929308e-06,88.7354188497738,0.665207845600632
6707047239.74193,0.6141791,2.93962735145792e-06,88.8731446471766,0.37420997257998
6812136300.18608,0.6144593,3.07800925113224e-06,88.7871482372527,0.639833427672598
6812138304.04297,0.6146593,3.05836157118065e-06,88.7957092381391,0.64532012937297
6814008936.90185,0.6146791,3.06964489336257e-06,88.8320612940522,0.352640021273211
6865304431.16397,0.6149237,3.03615763550045e-06,88.6551343748659,0.628477458147563
6818613410.22252,0.6149685,2.95911323961137e-06,88.7467047657398,0.436620721285953
6919864608.10316,0.6151791,2.97430899775984e-06,88.8605419105131,0.33072205684019
6779932029.69586,0.6154236,3.03104874798309e-06,88.7021053679252,0.673633882652581
6775600795.79786,0.6154685,3.04890414289615e-06,88.7167768020408,0.416221052518272
